Datum,MunicipalityCode,infectionsPer10000
2020-10-05,GM0938,78.74440429318805
2020-10-05,GM0944,100
2020-10-05,GM0946,54.78978026414442
2020-10-05,GM0957,48.18258664412511
2020-10-05,GM0965,54.70249520153551
2020-10-05,GM0971,60.03948905991861
2020-10-05,GM0981,36.69178897262991
2020-10-05,GM0983,68.7988099665303
2020-10-05,GM0984,60.453171518829116
2020-10-05,GM0986,50.79416270257196
2020-10-05,GM0988,49.249344665978235
2020-10-05,GM0994,66.87720601894854
2020-10-05,GM0995,54.95383631870766
2020-10-05,GM1507,55.013927576601674
2020-10-05,GM1509,45.23966858130433
2020-10-05,GM1525,67.4589580753116
2020-10-05,GM1581,62.59624422534648
2020-10-05,GM1586,57.04833918444505
2020-10-05,GM1598,53.408597481545804
2020-10-05,GM1621,99.89558495800021
2020-10-05,GM1640,65.11213757025989
2020-10-05,GM1641,60.36384829940469
2020-10-05,GM1652,92.26219178962934
2020-10-05,GM1655,65.00471284168103
2020-10-05,GM1658,64.3008795875038
2020-10-05,GM1659,75.81038689438829
2020-10-05,GM1667,117.96528664813285
2020-10-05,GM1669,36.01148474378315
2020-10-05,GM1674,74.21510724277277
2020-10-05,GM1676,46.23262618873446
2020-10-05,GM1680,24.25380432656574
2020-10-05,GM1681,18.297905473798956
2020-10-05,GM1684,51.985206894145556
2020-10-05,GM1685,68.73211918219245
2020-10-05,GM1690,30.222585256279356
2020-10-05,GM1695,32.56056264652253
2020-10-05,GM1696,60.7270948809912
2020-10-05,GM1699,33.248081841432224
2020-10-05,GM1700,25.501882987871777
2020-10-05,GM1701,26.210998538232772
2020-10-05,GM1702,33.84271858209476
2020-10-05,GM1705,62.99346655600247
2020-10-05,GM1706,116.80884063590538
2020-10-05,GM1708,41.30847381935916
2020-10-05,GM1709,53.60205831903945
2020-10-05,GM1711,38.39254806935834
2020-10-05,GM1714,15.554115359688916
2020-10-05,GM1719,52.93499147964178
2020-10-05,GM1721,117.35095170677994
2020-10-05,GM1723,80.4289544235925
2020-10-05,GM1724,104.40404896920874
2020-10-05,GM1728,127.79090514539229
2020-10-05,GM1729,77.67813007555964
2020-10-05,GM1730,27.672589571803087
2020-10-05,GM1731,16.899404073645822
2020-10-05,GM1734,62.82006095411855
2020-10-05,GM1735,44.15451230628988
2020-10-05,GM1740,69.86027944111777
2020-10-05,GM1742,71.61339222707196
2020-10-05,GM1771,55.75745507044357
2020-10-05,GM1773,43.70346390417611
2020-10-05,GM1774,52.26742874332557
2020-10-05,GM1783,81.4271506713078
2020-10-05,GM1842,62.673379225315934
2020-10-05,GM1859,44.073989495318564
2020-10-05,GM1876,40.98587648850734
2020-10-05,GM1883,60.616632506214295
2020-10-05,GM1884,44.06075368964035
2020-10-05,GM1891,31.64890811267011
2020-10-05,GM1892,117.92401421191447
2020-10-05,GM1894,75.94537341686573
2020-10-05,GM1895,22.060159352209908
2020-10-05,GM1896,85.50718347150485
2020-10-05,GM1900,28.679947290907684
2020-10-05,GM1901,74.26433636718969
2020-10-05,GM1903,83.18180059581383
2020-10-05,GM1904,73.47752722810247
2020-10-05,GM1911,27.484360578402217
2020-10-05,GM1916,91.62354842493515
2020-10-05,GM1924,87.77085537400572
2020-10-05,GM1926,89.24004867639019
2020-10-05,GM1930,74.03888489792135
2020-10-05,GM1931,96.2362863291981
2020-10-05,GM1940,33.66742773112496
2020-10-05,GM1942,69.86247943974361
2020-10-05,GM1945,93.48466222590697
2020-10-05,GM1948,96.15268320412186
2020-10-05,GM1949,35.34558934459795
2020-10-05,GM1950,18.006527366170236
2020-10-05,GM1952,20.198039312281395
2020-10-05,GM1954,64.01157774623584
2020-10-05,GM1955,42.89839131032586
2020-10-05,GM1959,50.12619181155356
2020-10-05,GM1960,62.681458978253765
2020-10-05,GM1961,102.10831623047306
2020-10-05,GM1963,87.80619596541787
2020-10-05,GM1966,29.58271702672861
2020-10-05,GM1969,22.539677604887224
2020-10-05,GM1970,28.72051214592651
2020-10-05,GM1978,54.81965452429965
2020-10-05,GM1979,25.01755617977528
2020-10-06,GM0014,70.44081907137294
2020-10-06,GM0034,75.34328139456063
2020-10-06,GM0037,22.89765063831122
2020-10-06,GM0047,23.302384853449844
2020-10-06,GM0050,51.9945448346403
2020-10-06,GM0059,19.67306935651179
2020-10-06,GM0060,26.67377967457989
2020-10-06,GM0072,20.72603944228112
2020-10-06,GM0074,35.53923961648864
2020-10-06,GM0080,49.557719231258744
2020-10-06,GM0085,10.889009877887531
2020-10-06,GM0086,21.147326373737034
2020-10-06,GM0088,0
2020-10-06,GM0090,20.430839815047133
2020-10-06,GM0093,18.303843807199513
2020-10-06,GM0096,50.08347245409015
2020-10-06,GM0098,27.021883920076117
2020-10-06,GM0106,24.757850844807365
2020-10-06,GM0109,30.446549391069013
2020-10-06,GM0114,45.388021267529965
2020-10-06,GM0118,28.947180330212277
2020-10-06,GM0119,34.24558980114536
2020-10-06,GM0141,44.96747034060467
2020-10-06,GM0147,37.76717161236771
2020-10-06,GM0148,57.56973476800768
2020-10-06,GM0150,63.61210402449953
2020-10-06,GM0153,43.22038655116283
2020-10-06,GM0158,96.46699921672095
2020-10-06,GM0160,37.97059298755857
2020-10-06,GM0163,31.94621923440191
2020-10-06,GM0164,53.599244459162776
2020-10-06,GM0166,84.5142253469819
2020-10-06,GM0168,53.15011667098781
2020-10-06,GM0171,30.498558061370566
2020-10-06,GM0173,54.43503980365627
2020-10-06,GM0175,61.21675063654586
2020-10-06,GM0177,65.24131425876435
2020-10-06,GM0180,59.034610487324926
2020-10-06,GM0183,78.18718104780187
2020-10-06,GM0184,44.171665039289536
2020-10-06,GM0189,50.654455565911576
2020-10-06,GM0193,52.08373108909984
2020-10-06,GM0197,46.45675097706659
2020-10-06,GM0200,55.38762285734972
2020-10-06,GM0202,60.97894948240922
2020-10-06,GM0203,46.3298819494823
2020-10-06,GM0209,77.35690877219724
2020-10-06,GM0213,44.09086552286016
2020-10-06,GM0214,41.120534566949374
2020-10-06,GM0216,78.78581173260574
2020-10-06,GM0221,62.51698831204131
2020-10-06,GM0222,49.49396685610909
2020-10-06,GM0225,76.59840550257933
2020-10-06,GM0226,54.60093142765377
2020-10-06,GM0228,61.36501777670461
2020-10-06,GM0230,77.54551584625759
2020-10-06,GM0232,61.41248720573183
2020-10-06,GM0233,79.94719084641338
2020-10-06,GM0243,74.75831558250042
2020-10-06,GM0244,60.10396361273554
2020-10-06,GM0246,131.31631473894316
2020-10-06,GM0252,106.98664144697955
2020-10-06,GM0262,54.5678577715191
2020-10-06,GM0263,48.013115777968615
2020-10-06,GM0267,66.38761364659285
2020-10-06,GM0268,115.21276477208151
2020-10-06,GM0269,87.17777592391758
2020-10-06,GM0273,43.44824785804198
2020-10-06,GM0274,66.41123882503193
2020-10-06,GM0275,56.376271342445584
2020-10-06,GM0277,34.18803418803419
2020-10-06,GM0279,55.248618784530386
2020-10-06,GM0281,72.58712819785312
2020-10-06,GM0285,56.7568647827651
2020-10-06,GM0289,68.65388456161374
2020-10-06,GM0293,50.85993441745299
2020-10-06,GM0294,31.5673895141367
2020-10-06,GM0296,79.17292140816426
2020-10-06,GM0297,60.58386871275923
2020-10-06,GM0299,55.286954964634255
2020-10-06,GM0301,41.389015355324695
2020-10-06,GM0302,103.4250699536004
2020-10-06,GM0303,40.6730813926463
2020-10-06,GM0307,63.461683749275984
2020-10-06,GM0308,59.08122663880069
2020-10-06,GM0310,86.69456836683071
2020-10-06,GM0312,68.85998469778117
2020-10-06,GM0313,66.7473009900103
2020-10-06,GM0317,56.01352779539209
2020-10-06,GM0321,66.39499055759865
2020-10-06,GM0327,63.40226297307842
2020-10-06,GM0331,98.34938101788171
2020-10-06,GM0335,86.15072757547239
2020-10-06,GM0339,53.219797764768494
2020-10-06,GM0340,44.43786105762109
2020-10-06,GM0342,73.66677989130434
2020-10-06,GM0344,121.74848021173648
2020-10-06,GM0345,64.90728584283586
2020-10-06,GM0351,52.438761583219595
2020-10-06,GM0352,46.362041600534624
2020-10-06,GM0353,89.10683850133061
2020-10-06,GM0355,84.67259425316955
2020-10-06,GM0356,68.34136589750345
2020-10-06,GM0358,69.16267060125415
2020-10-06,GM0361,53.77411263691647
2020-10-06,GM0362,118.691154374169
2020-10-06,GM0363,173.6232999714428
2020-10-06,GM0370,18.11877167223767
2020-10-06,GM0373,80.99206882645517
2020-10-06,GM0375,69.30434576222913
2020-10-06,GM0376,67.01655228098507
2020-10-06,GM0377,77.70598420541408
2020-10-06,GM0383,46.049910381910934
2020-10-06,GM0384,157.75827059448312
2020-10-06,GM0385,98.520815609649
2020-10-06,GM0388,28.951318893416254
2020-10-06,GM0392,75.7366694263024
2020-10-06,GM0394,82.33861756473497
2020-10-06,GM0396,56.45676331587686
2020-10-06,GM0397,89.9267532090797
2020-10-06,GM0398,105.27631126800163
2020-10-06,GM0399,37.249283667621775
2020-10-06,GM0400,20.938320675704453
2020-10-06,GM0402,73.06184668989548
2020-10-06,GM0405,47.313735768915414
2020-10-06,GM0406,86.17743274254185
2020-10-06,GM0415,92.52053610030264
2020-10-06,GM0416,51.54478148136578
2020-10-06,GM0417,82.96603577910292
2020-10-06,GM0420,32.98298078191653
2020-10-06,GM0431,84.84221417485773
2020-10-06,GM0432,29.688273132112815
2020-10-06,GM0437,132.51568337210122
2020-10-06,GM0439,59.78119865086915
2020-10-06,GM0441,38.84241079050709
2020-10-06,GM0448,29.218407596785976
2020-10-06,GM0450,54.67710950199498
2020-10-06,GM0451,78.6995226422397
2020-10-06,GM0453,84.73090632852218
2020-10-06,GM0457,88.71950267095686
2020-10-06,GM0473,74.58772798787949
2020-10-06,GM0479,83.74900714853058
2020-10-06,GM0482,97.371950916588
2020-10-06,GM0484,74.67308406915222
2020-10-06,GM0489,121.73591722778782
2020-10-06,GM0498,41.98740377886634
2020-10-06,GM0501,63.09859154929577
2020-10-06,GM0502,130.49746585217224
2020-10-06,GM0503,111.33622584529522
2020-10-06,GM0505,100.092817901312
2020-10-06,GM0512,94.299751703735
2020-10-06,GM0513,122.21607694486786
2020-10-06,GM0518,154.77572778541233
2020-10-06,GM0523,52.429598400086476
2020-10-06,GM0530,68.93156080748399
2020-10-06,GM0531,93.17845563005635
2020-10-06,GM0532,39.64817937383221
2020-10-06,GM0534,77.59587351424086
2020-10-06,GM0537,80.41112454655381
2020-10-06,GM0542,97.51622438924943
2020-10-06,GM0546,97.84204813892613
2020-10-06,GM0547,56.4807054622308
2020-10-06,GM0553,39.991306237774396
2020-10-06,GM0556,101.1392699372239
2020-10-06,GM0569,53.271411009424945
2020-10-06,GM0575,63.52782158143726
2020-10-06,GM0579,63.836453356309235
2020-10-06,GM0589,99.35077710013772
2020-10-06,GM0590,62.517495567789496
2020-10-06,GM0597,91.80160652811425
2020-10-06,GM0599,177.2257586792171
2020-10-06,GM0603,103.80985669346383
2020-10-06,GM0606,136.4109379505761
2020-10-06,GM0610,63.21794772955054
2020-10-06,GM0613,120.8156983455175
2020-10-06,GM0614,68.22742474916387
2020-10-06,GM0622,123.85488201405848
2020-10-06,GM0626,69.24882629107981
2020-10-06,GM0627,86.16578169215605
2020-10-06,GM0629,77.79245559958902
2020-10-06,GM0632,74.40841532737814
2020-10-06,GM0637,90.98855689764781
2020-10-06,GM0638,52.57510729613734
2020-10-06,GM0642,104.40887140046503
2020-10-06,GM0654,29.77624031177475
2020-10-06,GM0664,61.414058701604446
2020-10-06,GM0668,67.60534743048848
2020-10-06,GM0677,33.02845528455285
2020-10-06,GM0678,31.523912040596645
2020-10-06,GM0687,39.18940870695256
2020-10-06,GM0703,30.982719497294468
2020-10-06,GM0715,38.525748041607805
2020-10-06,GM0716,83.20096815672038
2020-10-06,GM0717,31.169783645031167
2020-10-06,GM0718,33.45232482431916
2020-10-06,GM0736,82.77300667953754
2020-10-06,GM0737,29.73332920370428
2020-10-06,GM0743,69.70886298400796
2020-10-06,GM0744,63.28203653099382
2020-10-06,GM0748,105.65193719742787
2020-10-06,GM0753,57.08134907691304
2020-10-06,GM0755,94.9367088607595
2020-10-06,GM0756,70.82548321819831
2020-10-06,GM0757,60.091798526392076
2020-10-06,GM0758,79.52781038838785
2020-10-06,GM0762,96.32788293401234
2020-10-06,GM0765,13.127666557269444
2020-10-06,GM0766,59.765448804691026
2020-10-06,GM0770,105.27906508160387
2020-10-06,GM0772,69.63969211043464
2020-10-06,GM0777,81.28608626740632
2020-10-06,GM0779,46.06823572340814
2020-10-06,GM0784,69.31625541533245
2020-10-06,GM0785,88.71303623490213
2020-10-06,GM0786,41.16949270811528
2020-10-06,GM0794,96.5028395747043
2020-10-06,GM0796,74.85784667224006
2020-10-06,GM0797,72.18711602597858
2020-10-06,GM0798,80.28320374233516
2020-10-06,GM0809,66.43680094188882
2020-10-06,GM0815,30.70267252808597
2020-10-06,GM0820,79.60378891911627
2020-10-06,GM0823,84.36828590892416
2020-10-06,GM0824,46.105612589905945
2020-10-06,GM0826,63.27547810102867
2020-10-06,GM0828,108.50025680534155
2020-10-06,GM0840,71.48666581053894
2020-10-06,GM0845,85.06203140234676
2020-10-06,GM0847,66.35599230067875
2020-10-06,GM0848,64.56321580956659
2020-10-06,GM0851,69.46728049983558
2020-10-06,GM0852,68.02328932956708
2020-10-06,GM0855,87.98044878915796
2020-10-06,GM0856,124.90405414834973
2020-10-06,GM0858,90.80735411670663
2020-10-06,GM0861,70.60669456066945
2020-10-06,GM0865,59.335070480017585
2020-10-06,GM0866,57.53934675918091
2020-10-06,GM0867,75.36924853617522
2020-10-06,GM0873,61.541246210235755
2020-10-06,GM0879,75.21844878839744
2020-10-06,GM0880,57.40808598998412
2020-10-06,GM0882,51.855452924971644
2020-10-06,GM0888,39.850717945474095
2020-10-06,GM0889,45.53598088981785
2020-10-06,GM0893,48.1688202461962
2020-10-06,GM0899,66.10316428261812
2020-10-06,GM0907,67.44578173149601
2020-10-06,GM0917,65.59263521288838
2020-10-06,GM0928,64.52325709866314
2020-10-06,GM0935,103.45511982931146
2020-10-06,GM0938,79.82309476295777
2020-10-06,GM0944,100
2020-10-06,GM0946,54.78978026414442
2020-10-06,GM0957,48.85883347421809
2020-10-06,GM0965,55.662188099808056
2020-10-06,GM0971,60.44243865092477
2020-10-06,GM0981,36.69178897262991
2020-10-06,GM0983,70.46250807382904
2020-10-06,GM0984,62.27131201563601
2020-10-06,GM0986,51.600419253406436
2020-10-06,GM0988,52.029549606799584
2020-10-06,GM0994,66.87720601894854
2020-10-06,GM0995,56.92086401691644
2020-10-06,GM1507,55.94243268337976
2020-10-06,GM1509,47.272912113048335
2020-10-06,GM1525,69.3035389601834
2020-10-06,GM1581,65.99604023758575
2020-10-06,GM1586,59.748852281933566
2020-10-06,GM1598,54.7112462006079
2020-10-06,GM1621,104.57088534605015
2020-10-06,GM1640,65.9469085647504
2020-10-06,GM1641,60.78015070146955
2020-10-06,GM1652,94.1910180988202
2020-10-06,GM1655,67.92992491955667
2020-10-06,GM1658,70.36700030330603
2020-10-06,GM1659,78.86023004531195
2020-10-06,GM1667,126.23037042602749
2020-10-06,GM1669,36.49812642950995
2020-10-06,GM1674,77.7121541809139
2020-10-06,GM1676,47.1104608632041
2020-10-06,GM1680,25.818565896021592
2020-10-06,GM1681,19.85517402476057
2020-10-06,GM1684,51.985206894145556
2020-10-06,GM1685,70.47658921219734
2020-10-06,GM1690,31.039411884827445
2020-10-06,GM1695,33.86298515238343
2020-10-06,GM1696,62.76491685686339
2020-10-06,GM1699,34.20716112531969
2020-10-06,GM1700,26.98455060344572
2020-10-06,GM1701,26.715056202429558
2020-10-06,GM1702,33.84271858209476
2020-10-06,GM1705,64.48317691374577
2020-10-06,GM1706,122.1403644823575
2020-10-06,GM1708,44.434520486770126
2020-10-06,GM1709,57.086192109777016
2020-10-06,GM1711,38.39254806935834
2020-10-06,GM1714,15.554115359688916
2020-10-06,GM1719,55.835538957978315
2020-10-06,GM1721,119.86786219915054
2020-10-06,GM1723,82.34392952891614
2020-10-06,GM1724,108.64380730298373
2020-10-06,GM1728,141.77557023677483
2020-10-06,GM1729,81.91511898877198
2020-10-06,GM1730,28.25517040489368
2020-10-06,GM1731,17.492365620089537
2020-10-06,GM1734,66.13729189559015
2020-10-06,GM1735,45.57885141294439
2020-10-06,GM1740,71.8562874251497
2020-10-06,GM1742,73.70429418990616
2020-10-06,GM1771,58.24662717180266
2020-10-06,GM1773,46.40120858961908
2020-10-06,GM1774,56.7797247499436
2020-10-06,GM1783,83.38069190878738
2020-10-06,GM1842,64.21452789479092
2020-10-06,GM1859,45.9008906142955
2020-10-06,GM1876,44.58598726114649
2020-10-06,GM1883,61.92490515023331
2020-10-06,GM1884,46.21005874767159
2020-10-06,GM1891,34.28631712205929
2020-10-06,GM1892,119.88578154630859
2020-10-06,GM1894,76.62144499030964
2020-10-06,GM1895,23.357815784692846
2020-10-06,GM1896,85.50718347150485
2020-10-06,GM1900,29.898014550367083
2020-10-06,GM1901,75.66028253950527
2020-10-06,GM1903,85.11626107478625
2020-10-06,GM1904,76.85227795674183
2020-10-06,GM1911,28.920110757870987
2020-10-06,GM1916,94.6211894118107
2020-10-06,GM1924,88.35860663767095
2020-10-06,GM1926,92.2382321299448
2020-10-06,GM1930,76.24035408893936
2020-10-06,GM1931,99.73578765025984
2020-10-06,GM1940,34.44139158701289
2020-10-06,GM1942,73.0842928119648
2020-10-06,GM1945,97.20117784956689
2020-10-06,GM1948,97.12025737472938
2020-10-06,GM1949,37.06976443457833
2020-10-06,GM1950,19.131935326555876
2020-10-06,GM1952,20.854886119184854
2020-10-06,GM1954,65.4031337841975
2020-10-06,GM1955,44.27333974975939
2020-10-06,GM1959,53.1057206954571
2020-10-06,GM1960,64.02737987655982
2020-10-06,GM1961,104.4829282358329
2020-10-06,GM1963,91.07078530259365
2020-10-06,GM1966,32.08266494448032
2020-10-06,GM1969,23.62779997201971
2020-10-06,GM1970,29.597474348855563
2020-10-06,GM1978,58.84722097914616
2020-10-06,GM1979,25.456460674157306
2020-10-07,GM0014,73.0796896347718
2020-10-07,GM0034,77.45014519039637
2020-10-07,GM0037,23.211317085411373
2020-10-07,GM0047,24.03058438012015
2020-10-07,GM0050,52.84691442209342
2020-10-07,GM0059,21.10383803698537
2020-10-07,GM0060,26.67377967457989
2020-10-07,GM0072,21.98216304484361
2020-10-07,GM0074,37.1014039952354
2020-10-07,GM0080,52.898689067073946
2020-10-07,GM0085,12.44458271758575
2020-10-07,GM0086,23.16135745695009
2020-10-07,GM0088,0
2020-10-07,GM0090,20.96849349439048
2020-10-07,GM0093,20.33760423022168
2020-10-07,GM0096,50.08347245409015
2020-10-07,GM0098,27.783063748810658
2020-10-07,GM0106,25.481764612199395
2020-10-07,GM0109,31.29228687415426
2020-10-07,GM0114,47.240593564163845
2020-10-07,GM0118,29.8406118218855
2020-10-07,GM0119,34.821145932257046
2020-10-07,GM0141,48.521130610682846
2020-10-07,GM0147,40.25731479560075
2020-10-07,GM0148,59.28311973134124
2020-10-07,GM0150,65.67998975904207
2020-10-07,GM0153,45.83980391789998
2020-10-07,GM0158,101.41402481757842
2020-10-07,GM0160,39.101631927613504
2020-10-07,GM0163,34.16856492027335
2020-10-07,GM0164,58.0147428585446
2020-10-07,GM0166,86.15350989035008
2020-10-07,GM0168,55.74280528908478
2020-10-07,GM0171,31.743397165916306
2020-10-07,GM0173,56.95226707781379
2020-10-07,GM0175,61.758491792621484
2020-10-07,GM0177,67.33742074097364
2020-10-07,GM0180,61.34969325153374
2020-10-07,GM0183,83.33723488927384
2020-10-07,GM0184,44.171665039289536
2020-10-07,GM0189,52.27539814402075
2020-10-07,GM0193,53.76385144681274
2020-10-07,GM0197,48.3002728412359
2020-10-07,GM0200,56.53398977923387
2020-10-07,GM0202,63.16980994285505
2020-10-07,GM0203,47.813757172063575
2020-10-07,GM0209,80.02438838503163
2020-10-07,GM0213,44.57011406115211
2020-10-07,GM0214,44.4248632375078
2020-10-07,GM0216,80.15006821282401
2020-10-07,GM0221,67.04720485639214
2020-10-07,GM0222,50.68864881470483
2020-10-07,GM0225,79.20379344484394
2020-10-07,GM0226,61.426047856110486
2020-10-07,GM0228,63.86291537955554
2020-10-07,GM0230,77.54551584625759
2020-10-07,GM0232,61.7135288096815
2020-10-07,GM0233,80.31392107965381
2020-10-07,GM0243,75.78240209732918
2020-10-07,GM0244,60.10396361273554
2020-10-07,GM0246,131.31631473894316
2020-10-07,GM0252,110.53315994798439
2020-10-07,GM0262,55.447984509769405
2020-10-07,GM0263,51.91662112577094
2020-10-07,GM0267,69.98829777657755
2020-10-07,GM0268,117.38553934950471
2020-10-07,GM0269,88.0120130140986
2020-10-07,GM0273,44.66642303163195
2020-10-07,GM0274,69.28480204342273
2020-10-07,GM0275,57.066593032353076
2020-10-07,GM0277,39.88603988603989
2020-10-07,GM0279,57.18716681205777
2020-10-07,GM0281,75.18796992481202
2020-10-07,GM0285,57.556257244494184
2020-10-07,GM0289,72.14899141202316
2020-10-07,GM0293,52.19835374422807
2020-10-07,GM0294,31.5673895141367
2020-10-07,GM0296,81.35199263958162
2020-10-07,GM0297,61.5825039113212
2020-10-07,GM0299,57.077625570776256
2020-10-07,GM0301,42.42374073920781
2020-10-07,GM0302,103.77926539864697
2020-10-07,GM0303,41.60275182447822
2020-10-07,GM0307,66.4836686897177
2020-10-07,GM0308,61.09079217073269
2020-10-07,GM0310,92.44354504898128
2020-10-07,GM0312,73.32313185411884
2020-10-07,GM0313,68.09120637907091
2020-10-07,GM0317,56.01352779539209
2020-10-07,GM0321,70.17195109830037
2020-10-07,GM0327,66.97880088438028
2020-10-07,GM0331,102.47592847317743
2020-10-07,GM0335,88.32259465720698
2020-10-07,GM0339,56.767784282419726
2020-10-07,GM0340,45.91912309287513
2020-10-07,GM0342,78.33729619565219
2020-10-07,GM0344,126.84890340901259
2020-10-07,GM0345,68.15265013497765
2020-10-07,GM0351,55.31211838230013
2020-10-07,GM0352,48.03274580235569
2020-10-07,GM0353,90.00388721107555
2020-10-07,GM0355,87.55055362850088
2020-10-07,GM0356,70.35596398518496
2020-10-07,GM0358,73.15873601377106
2020-10-07,GM0361,55.217712976162545
2020-10-07,GM0362,121.39359413678669
2020-10-07,GM0363,178.8606690513251
2020-10-07,GM0370,18.43116428727625
2020-10-07,GM0373,82.67240220459739
2020-10-07,GM0375,72.6271568604182
2020-10-07,GM0376,71.86112232539362
2020-10-07,GM0377,81.0845052578234
2020-10-07,GM0383,46.60140631462843
2020-10-07,GM0384,164.63090812533193
2020-10-07,GM0385,103.46057795219409
2020-10-07,GM0388,31.631996568732575
2020-10-07,GM0392,79.41618373041425
2020-10-07,GM0394,86.85720023597044
2020-10-07,GM0396,61.055051730744665
2020-10-07,GM0397,92.10240046413809
2020-10-07,GM0398,106.52588172815595
2020-10-07,GM0399,38.88661481784691
2020-10-07,GM0400,21.293207466818085
2020-10-07,GM0402,76.11062717770034
2020-10-07,GM0405,48.79229001169402
2020-10-07,GM0406,88.6187197890728
2020-10-07,GM0415,97.70860354517941
2020-10-07,GM0416,53.10674455655869
2020-10-07,GM0417,83.83026531846858
2020-10-07,GM0420,33.42275385900875
2020-10-07,GM0431,88.98085876875324
2020-10-07,GM0432,29.688273132112815
2020-10-07,GM0437,138.15464862197786
2020-10-07,GM0439,62.48378448499525
2020-10-07,GM0441,39.69609014854021
2020-10-07,GM0448,29.218407596785976
2020-10-07,GM0450,59.84926850894044
2020-10-07,GM0451,83.86014707779641
2020-10-07,GM0453,88.82136387541635
2020-10-07,GM0457,92.78060666645841
2020-10-07,GM0473,79.83217761202727
2020-10-07,GM0479,86.22716441620334
2020-10-07,GM0482,103.33349893188931
2020-10-07,GM0484,77.50429104807743
2020-10-07,GM0489,128.92100509114798
2020-10-07,GM0498,42.98710386883934
2020-10-07,GM0501,70.98591549295774
2020-10-07,GM0502,136.29405032624365
2020-10-07,GM0503,116.0190370611059
2020-10-07,GM0505,104.10656498507387
2020-10-07,GM0512,96.41291140577948
2020-10-07,GM0513,125.04889992041116
2020-10-07,GM0518,159.2902455717095
2020-10-07,GM0523,56.213177666072106
2020-10-07,GM0530,72.87050713934023
2020-10-07,GM0531,98.52992098718796
2020-10-07,GM0532,41.01535797292987
2020-10-07,GM0534,80.28705987889661
2020-10-07,GM0537,85.39903264812577
2020-10-07,GM0542,103.29244673983214
2020-10-07,GM0546,100.31603141160697
2020-10-07,GM0547,60.48901359180847
2020-10-07,GM0553,41.73005868289503
2020-10-07,GM0556,106.66124157172752
2020-10-07,GM0569,56.0032782406775
2020-10-07,GM0575,66.4564091011489
2020-10-07,GM0579,67.75280018798465
2020-10-07,GM0589,102.30179028132993
2020-10-07,GM0590,65.93885104662374
2020-10-07,GM0597,96.2641846232309
2020-10-07,GM0599,182.2384198385588
2020-10-07,GM0603,107.13037399510661
2020-10-07,GM0606,141.92755676475383
2020-10-07,GM0610,64.75984889368591
2020-10-07,GM0613,125.81762216237014
2020-10-07,GM0614,74.24749163879599
2020-10-07,GM0622,129.65636341558846
2020-10-07,GM0626,73.16118935837245
2020-10-07,GM0627,88.70942100410163
2020-10-07,GM0629,81.8288565976809
2020-10-07,GM0632,76.67466147948103
2020-10-07,GM0637,95.04132231404958
2020-10-07,GM0638,53.648068669527895
2020-10-07,GM0642,110.89250581291361
2020-10-07,GM0654,32.8414415203398
2020-10-07,GM0664,62.69351825788787
2020-10-07,GM0668,68.6219691963605
2020-10-07,GM0677,33.754355400696866
2020-10-07,GM0678,31.523912040596645
2020-10-07,GM0687,39.798570500324885
2020-10-07,GM0703,32.291848490137895
2020-10-07,GM0715,39.443027756884184
2020-10-07,GM0716,85.0918992511913
2020-10-07,GM0717,31.169783645031167
2020-10-07,GM0718,34.35037381289149
2020-10-07,GM0736,84.99212214011494
2020-10-07,GM0737,31.591662278935797
2020-10-07,GM0743,75.56675062972292
2020-10-07,GM0744,63.28203653099382
2020-10-07,GM0748,109.91921599788108
2020-10-07,GM0753,59.690782177571926
2020-10-07,GM0755,94.9367088607595
2020-10-07,GM0756,72.22105924220222
2020-10-07,GM0757,60.9977050368402
2020-10-07,GM0758,80.77212306793407
2020-10-07,GM0762,98.78209651194895
2020-10-07,GM0765,13.127666557269444
2020-10-07,GM0766,62.39663208540069
2020-10-07,GM0770,110.31634092282893
2020-10-07,GM0772,72.86607977138739
2020-10-07,GM0777,82.1917808219178
2020-10-07,GM0779,47.892720306513404
2020-10-07,GM0784,71.95328687135054
2020-10-07,GM0785,91.21199500208246
2020-10-07,GM0786,41.86728072011723
2020-10-07,GM0794,100.77287672402751
2020-10-07,GM0796,76.64473474284766
2020-10-07,GM0797,74.3812532912059
2020-10-07,GM0798,82.81180858461344
2020-10-07,GM0809,67.2777731057102
2020-10-07,GM0815,32.79603656409183
2020-10-07,GM0820,82.15048277803437
2020-10-07,GM0823,90.65660535555206
2020-10-07,GM0824,47.027724841704064
2020-10-07,GM0826,65.21969670189826
2020-10-07,GM0828,110.85430576956
2020-10-07,GM0840,75.33924061469972
2020-10-07,GM0845,86.40688565376728
2020-10-07,GM0847,67.36906088542194
2020-10-07,GM0848,69.61598922075007
2020-10-07,GM0851,72.75567247615916
2020-10-07,GM0852,70.90563209776907
2020-10-07,GM0855,90.06887358364808
2020-10-07,GM0856,126.64852417835462
2020-10-07,GM0858,92.72581934452438
2020-10-07,GM0861,74.31136680613669
2020-10-07,GM0865,60.90478133927731
2020-10-07,GM0866,62.616347943814525
2020-10-07,GM0867,77.59790911116964
2020-10-07,GM0873,62.89877370016743
2020-10-07,GM0879,78.82172777227277
2020-10-07,GM0880,62.2938805423232
2020-10-07,GM0882,53.205855344892775
2020-10-07,GM0888,41.74837118097286
2020-10-07,GM0889,47.02896386981188
2020-10-07,GM0893,48.1688202461962
2020-10-07,GM0899,68.9929200982517
